Frag,36803,37277,36867,37341,f,0,64,51,51,80.00,80.00,0,0
Frag,396035,868517,396387,868869,f,0,352,281,281,80.00,80.00,0,0
Frag,396051,1004419,396371,1004739,f,0,320,256,256,80.00,80.00,0,0
Frag,396051,1320037,396371,1320357,f,0,320,256,256,80.00,80.00,0,0
Frag,396051,584341,396371,584661,f,0,320,256,256,80.00,80.00,0,0
Frag,396051,636794,396371,637114,f,0,320,256,256,80.00,80.00,0,0
Frag,396051,930254,396371,930574,f,0,320,256,256,80.00,80.00,0,0
Frag,396052,161542,396372,161862,f,0,320,256,256,80.00,80.00,0,0
Frag,396052,193683,396372,194003,f,0,320,256,256,80.00,80.00,0,0
Frag,396052,576138,396372,576458,f,0,320,256,256,80.00,80.00,0,0
Frag,396052,77285,396372,77605,f,0,320,256,256,80.00,80.00,0,0
Frag,396058,404904,396378,405224,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,1004426,404649,1004746,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,1320044,404649,1320364,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,161548,404649,161868,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,193689,404649,194009,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,396633,404649,396953,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,576144,404649,576464,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,584348,404649,584668,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,636801,404649,637121,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,77291,404649,77611,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,868540,404649,868860,f,0,320,256,256,80.00,80.00,0,0
Frag,404329,930261,404649,930581,f,0,320,256,256,80.00,80.00,0,0
Frag,405545,456718,405673,456846,f,0,128,102,102,80.00,80.00,0,0
Frag,405701,456887,405765,456951,f,0,64,51,51,80.00,80.00,0,0
Frag,405777,456450,405969,456642,f,0,192,153,153,80.00,80.00,0,0
Frag,405981,456265,406173,456457,f,0,192,153,153,80.00,80.00,0,0
Frag,406159,456168,406223,456232,f,0,64,51,51,80.00,80.00,0,0
Frag,415367,1212691,415655,1212979,f,0,288,230,230,80.00,80.00,0,0
Frag,415367,883310,415655,883598,f,0,288,230,230,80.00,80.00,0,0
Frag,415368,106770,415656,107058,f,0,288,230,230,80.00,80.00,0,0
Frag,415368,576465,415656,576753,f,0,288,230,230,80.00,80.00,0,0
Frag,415368,834173,415784,834589,f,0,416,332,332,80.00,80.00,0,0
Frag,415669,106647,415797,106775,f,0,128,102,102,80.00,80.00,0,0
Frag,415669,1212569,415797,1212697,f,0,128,102,102,80.00,80.00,0,0
Frag,415669,1265972,415797,1266100,f,0,128,102,102,80.00,80.00,0,0
Frag,415669,883188,415797,883316,f,0,128,102,102,80.00,80.00,0,0
Frag,415787,1214321,416171,1214705,f,0,384,307,307,80.00,80.00,0,0
Frag,415787,76896,416171,77280,f,0,384,307,307,80.00,80.00,0,0
Frag,421753,1235765,421817,1235829,f,0,64,51,51,80.00,80.00,0,0
Frag,421753,551389,421817,551453,f,0,64,51,51,80.00,80.00,0,0
Frag,431638,998408,432022,998792,f,0,384,307,307,80.00,80.00,0,0
Frag,431653,206903,431909,207159,f,0,256,204,204,80.00,80.00,0,0
Frag,431658,1318905,431722,1318969,f,0,64,51,51,80.00,80.00,0,0
Frag,432894,366088,432958,366152,f,0,64,51,51,80.00,80.00,0,0
Frag,432997,366191,433093,366287,f,0,96,76,76,80.00,80.00,0,0
Frag,433487,365474,433711,365698,f,0,224,179,179,80.00,80.00,0,0
Frag,433857,364080,434177,364400,f,0,320,256,256,80.00,80.00,0,0
Frag,434373,364597,434501,364725,f,0,128,102,102,80.00,80.00,0,0
Frag,434606,364830,434894,365118,f,0,288,230,230,80.00,80.00,0,0
Frag,435089,1251079,437489,1253479,f,0,2400,1920,1920,80.00,80.00,0,0
Frag,435127,363641,435255,363769,f,0,128,102,102,80.00,80.00,0,0
Frag,435345,363859,435409,363923,f,0,64,51,51,80.00,80.00,0,0
Frag,435447,363962,435543,364058,f,0,96,76,76,80.00,80.00,0,0
Frag,435850,1256967,436138,1257255,f,0,288,230,230,80.00,80.00,0,0
